GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
ENSDARG00000006005,0,1.466685,5.445188,4.183731,4.660724,2.837734,3.833246,1.944342,1.761192,1.431948,11.657131,12.717024,10.068061,7.724356,7.128885,14.489826,33.448925,32.389439,54.345451,53.328674,42.741455,46.519394,49.745697,34.109798,37.773178,33.91798,44.846626,28.011002,40.40218,39.21859,32.598045,33.816147,24.307001,25.152136,15.244566,12.837835,6.156453,4.69207,2.657161,0,0.359081,0.65919,0.386597,0,2.658983,0,0.65249,0.458285,0.479929,0.867891
ENSDARG00000006010,0,0,0,1.045933,0,0,0,0,0,1.431948,0,0,0.792627,0,0,0.232233,1.649869,1.596608,5.617056,5.346495,1.332463,4.102372,8.86807,3.655211,1.569469,5.092399,7.053061,2.420323,1.966146,3.867628,4.178441,1.91467,3.300059,1.410095,3.097972,4.299943,0.51676,2.188008,0.750898,1.329044,0,1.83207,0,0,1.228945,1.293806,1.115105,0,0,0.867891
ENSDARG00000006017,0,0,0,0,0,0,0.547607,0,1.761192,1.431948,1.942855,0,0,1.544871,1.848312,1.857866,13.916687,8.417139,11.59951,13.555601,18.975361,14.846704,13.442399,16.821972,22.149054,11.884662,13.217078,13.824445,13.922465,15.188276,7.402987,9.168811,5.669124,3.369941,4.596819,4.031134,2.44832,4.009885,1.119351,0.332261,2.961287,0.65919,0,0,0,0.636326,0.462615,0.765395,0.479929,1.710554
ENSDARG00000006019,1.272823,1.466685,1.089038,2.091866,1.553575,0,2.738033,1.944342,0,4.295843,3.88571,0,4.241404,3.675484,11.528992,6.07461,25.560345,24.583393,43.574024,32.756214,52.551163,52.710281,37.928951,34.280163,49.310081,51.730873,33.67836,41.574158,37.478638,44.215179,32.021847,45.72443,22.445082,10.061683,25.82464,19.574514,8.593029,5.740386,4.577416,4.162705,8.030482,1.994712,5.071883,0.714057,1.027853,1.930133,0.462615,1.22368,0.503906,0.867891
ENSDARG00000006025,0,0,0,0,0,0,0,0,0,0.715974,0,0,0,0.514957,0.616104,2.108372,5.71842,1.565002,4.04406,6.406658,4.841804,3.600745,3.751386,5.455727,5.950238,4.799567,2.306829,5.022627,7.330775,3.173398,6.351342,4.050406,3.603181,0.54975,0.638069,1.13716,1.156587,0.455469,0.368453,0,0,0,0,0.714057,0,0,0,0,0,0
ENSDARG00000006029,0,1.466685,0,0,1.553575,0,0.547607,0,3.522384,2.147922,5.828566,0,1.585253,4.705398,3.696624,10.612294,16.199854,24.553179,28.475008,32.090027,37.37299,29.104778,26.277262,23.390818,24.131836,29.580168,37.177189,24.453688,28.910599,22.593613,18.936024,16.347759,10.65762,15.66725,7.487112,6.822959,4.1215,6.790739,2.288708,3.793305,1.795403,1.335522,0,0.714057,0.513927,0,0.925231,1.22368,1.439787,0
ENSDARG00000006031,0,0.733342,1.089038,0,3.107149,0,0,1.944342,2.641788,0,3.88571,12.717024,2.37788,6.887332,7.480627,6.77131,14.575524,17.492441,29.129358,36.695267,29.076185,26.403927,26.277262,26.327654,27.509203,25.493458,31.518438,21.607916,22.009256,25.765617,24.441118,17.720695,10.358955,18.375629,12.542089,3.925604,2.841846,3.188286,2.302699,3.229074,2.602207,2.033242,2.149345,2.350846,0.513927,0.636326,1.115105,1.22368,0.479929,0.867891
ENSDARG00000006038,1.272823,2.933369,3.267113,6.275597,4.660724,2.837734,4.380853,4.860855,6.164172,5.72779,15.542842,0,3.963133,6.694442,6.16104,6.860016,35.594547,53.840008,63.626682,83.134384,75.074478,66.291801,52.235222,67.245522,79.362953,65.264015,58.566559,51.356277,53.282864,58.326061,37.613827,49.003185,24.025509,24.449959,15.87279,14.258809,7.054827,5.921102,2.380689,0.520338,1.899228,0.676333,0.386597,2.14217,0,0.636326,5.278642,2.291424,0.503906,2.578445
ENSDARG00000006040,0,0,0,1.045933,1.553575,0,0.547607,1.944342,0,1.431948,1.942855,0,1.349169,0,1.583949,3.019032,5.382671,7.917006,8.386306,9.875636,11.052813,14.31077,20.267048,11.818219,14.864385,18.775095,11.552043,5.06766,7.919325,7.317997,6.113861,7.20099,4.87603,6.568174,4.17645,2.27432,1.291733,0,0.368453,0.520338,0.359081,0,0,0,0,0,0,1.989075,0.479929,0
ENSDARG00000006060,0,0,0,0,0,0,0,0.972171,0,1.431948,1.942855,12.717024,0.792627,4.634614,2.464416,7.700243,8.522642,13.679705,21.227726,35.203777,28.862909,26.451315,19.761108,18.164991,17.028976,19.584442,17.304409,18.412714,20.058649,22.500727,8.184559,3.387205,9.011722,15.553444,9.889536,5.599519,2.921247,7.930431,0,0,0,0,4.29869,0,0,0,1.304979,0,0,0
ENSDARG00000006062,1.272823,4.400054,0,1.045933,3.107149,2.837734,0.547607,2.916513,0,5.72779,7.771421,12.717024,4.755759,10.955667,5.896677,15.757972,40.113594,40.615509,46.08205,77.094368,72.18396,71.434898,69.963715,55.956944,59.481457,60.412987,62.506191,59.601318,55.071754,57.119476,42.930828,40.72784,20.83353,26.581511,22.741873,9.301576,7.356873,5.010163,1.941242,4.50172,2.27349,2.011855,0.386597,1.259653,3.08356,1.930133,5.38565,1.22368,2.90355,0
ENSDARG00000006074,0,0,3.267113,3.137798,0,0,0,1.944342,1.761192,0.715974,3.88571,0,1.585253,4.190441,5.016211,13.54262,27.083281,36.928444,33.383747,42.675087,42.893879,37.243633,31.33592,30.024435,28.807699,31.164173,31.185581,23.031727,32.289089,31.173649,28.163857,17.285135,18.405405,17.669462,18.912935,10.733558,7.750399,11.121378,4.669397,5.169117,2.617389,1.318379,5.45848,2.350846,1.943964,3.223939,1.304979,1.833139,0.479929,0.867891
ENSDARG00000006094,0,1.466685,1.089038,1.045933,0,0,0,0.972171,1.761192,0.715974,0,0,0.792627,0,2.551795,1.857866,5.317715,4.319907,13.448143,10.750754,11.75913,15.625442,9.11989,11.166919,13.982737,9.897632,11.728853,9.895624,13.320878,18.739006,9.852881,11.151883,7.370279,0.733,3.518341,4.756318,6.156453,9.434216,2.685144,1.900029,0.359081,0.65919,0.386597,0.545596,0.513927,0.636326,0,0.458285,0.983835,0
ENSDARG00000006110,0,0,0,1.045933,6.214299,0,3.833246,7.777369,2.641788,2.863895,7.771421,12.717024,3.963133,3.604699,1.232208,5.96763,9.808482,6.291615,12.606937,18.813915,43.179394,48.279453,57.459366,88.342453,104.937164,154.640335,232.736313,274.491211,318.333435,351.400543,239.046295,114.88237,44.871105,33.365784,13.455511,7.590024,5.289999,0.455469,3.479053,3.08489,5.984333,15.028761,4.082328,1.428113,2.457891,3.881419,0,0.458285,2.447598,0.867891
ENSDARG00000006120,0,0,1.089038,0,1.553575,0,0,0,1.761192,0.715974,0,12.717024,0.792627,0,0,0,0.313239,0,0.298186,2.361078,1.473977,1.428108,1.439936,2.63675,0.854185,2.00962,5.464491,3.834982,3.96444,10.599246,13.360834,16.431761,10.731354,9.59292,5.442568,16.892464,3.751965,10.297117,2.210719,3.08489,0.359081,0,1.15979,0.545596,0,0,0,0,0,0
ENSDARG00000006124,3.81847,0.733342,0,1.045933,0,0,1.64282,0,2.641788,2.147922,1.942855,0,1.627441,3.160527,4.928832,8.164709,23.021311,16.055296,31.184132,37.441021,34.120209,44.563763,24.654741,27.074989,36.648117,34.552795,32.239517,24.177868,33.667332,24.624733,18.283318,15.70647,17.889347,15.003694,9.526645,5.912727,5.166765,1.821877,1.558797,0,0,0.65919,0.386597,1.428113,0.715019,0,0.462615,0.458285,0,0
ENSDARG00000006125,5.091294,3.666712,1.089038,4.183731,0,0,2.738033,6.805197,2.641788,10.023633,11.657131,12.717024,4.755759,8.007495,11.880733,14.346299,26.412832,53.592762,69.407188,76.562714,94.276512,71.210747,65.207695,74.281769,88.134758,70.922081,87.22551,57.299881,76.151543,94.037178,89.681152,101.652718,53.19223,67.939102,43.426369,41.724934,36.391006,30.168488,15.347542,21.35363,5.026098,2.028998,8.983977,4.156096,1.943964,0.636326,0.462615,1.22368,1.991646,0
ENSDARG00000006192,0,1.466685,2.178075,2.091866,0,2.837734,2.738033,5.833026,2.641788,2.147922,7.771421,0,11.138959,6.179484,11.089871,15.061273,35.940147,42.368759,75.333755,61.70414,75.873573,87.025497,77.772285,74.27906,74.213768,63.894817,54.14637,51.096668,61.522141,49.206219,36.237789,35.052364,32.629906,19.041182,23.992962,11.579277,5.965729,14.217663,3.316078,2.601691,2.512534,0,3.695731,1.259653,2.860075,1.908979,0.462615,0,1.439787,1.710554
ENSDARG00000006196,0,0.733342,0,2.091866,0,0,0,0.972171,1.761192,0,0,0,0.792627,1.029914,1.583949,3.037305,5.863784,19.94035,9.734121,12.69744,11.17673,12.597407,10.469439,8.373851,7.854126,9.496975,13.793577,6.558095,7.217165,7.715575,3.931571,6.590854,3.477346,3.439384,0.773241,1.239308,1.550113,0.455469,1.551802,0.332261,0.718161,0,2.149345,1.428113,0,0,0.462615,0.458285,0.479929,0
ENSDARG00000006200,0,4.400054,1.089038,2.091866,4.660724,14.188673,6.571279,0.972171,4.40298,7.159738,7.771421,38.15107,10.860687,5.14957,21.648792,33.786118,61.001183,97.976761,105.379128,118.429138,116.314087,117.91993,101.353584,94.472336,106.549644,103.103905,98.209488,103.658577,106.883507,98.127708,73.033028,62.589603,45.3922,68.311401,39.062626,21.730816,23.262774,17.770042,7.766005,7.589485,6.925325,4.027954,0.773193,6.803645,3.798579,5.132917,3.700922,2.44736,1.007812,3.446336
ENSDARG00000006202,0,0,0,0,0,0,0,0,0.880596,0,0,0,0,0.514957,1.935691,3.734005,3.434491,8.821022,5.81679,9.485118,5.589065,4.279229,2.882573,3.939292,5.907328,2.888116,3.856398,6.336461,3.987032,4.940585,2.362499,3.745295,1.212486,0.54975,3.96376,3.657658,0.584249,0.910939,0,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000006207,0,0.733342,0,0,0,0,1.095213,0.972171,1.761192,1.431948,0,12.717024,0.792627,2.059828,1.848312,3.394792,4.348669,1.721641,3.794113,7.022011,4.990789,6.190306,5.452598,2.997464,3.950213,3.042575,3.920902,4.006204,6.311586,4.535799,3.907375,7.322501,2.312506,0.430172,3.107992,1.756814,2.201852,0.455469,1.551802,1.470353,0,0,0,0,0.513927,0,0,0,0.479929,0
ENSDARG00000006219,1.272823,3.666712,3.267113,1.045933,4.660724,2.837734,3.28564,1.944342,3.522384,7.875712,3.88571,12.717024,7.218014,10.421247,11.177251,27.925467,56.442142,54.05143,92.12751,87.733727,93.636208,84.732224,92.8489,79.826393,77.460808,89.404205,73.838768,76.947197,81.358261,81.605309,59.711708,43.763531,32.833931,26.604597,22.045977,17.718933,16.804108,3.098946,5.774756,2.799397,1.077242,1.977569,0.773193,0.714057,0.513927,0.636326,0,0.458285,0,0
ENSDARG00000006225,6.364117,11.733478,10.890376,15.688992,10.875023,11.350938,8.761705,14.582566,19.373114,19.331293,27.199974,12.717024,27.632408,32.313118,45.674622,97.03196,184.169724,214.457397,332.026367,400.814606,436.131165,340.163757,332.088776,283.98703,325.820709,279.465942,263.134979,253.357895,243.884583,278.135498,220.179413,211.947464,128.820496,103.578827,101.198654,68.323318,37.865196,13.119273,5.243329,9.768253,10.052196,3.989424,1.15979,1.428113,4.826432,5.154071,4.73316,1.833139,2.951504,0.867891
ENSDARG00000006235,1.272823,0,0,0,1.553575,5.675469,1.095213,0.972171,0.880596,0.715974,1.942855,0,0,0,6.248419,3.269538,7.101812,10.111388,17.822241,16.25946,21.5872,24.980913,14.189354,20.779976,15.327534,26.352585,12.147274,18.908243,15.585591,17.254339,9.901757,6.064675,4.694288,5.596018,4.436773,1.983742,2.325086,0.455469,1.473812,2.850044,0,0,0,0,0.513927,2.545305,0,0.458285,0,0
ENSDARG00000006240,0,0.733342,1.089038,0,1.553575,2.837734,0.547607,0.972171,2.641788,0.715974,0,0,2.37788,3.817054,3.696624,2.090099,7.018137,13.418386,21.809683,30.140909,27.41975,22.621174,27.445576,16.737453,18.661942,17.184658,19.656219,24.772615,17.066683,23.112345,22.592102,19.893898,11.221326,8.352536,9.178784,7.919101,3.044482,4.740108,2.245697,1.849382,0.359081,0,0.773193,0,1.027853,0.636326,1.304979,0,0.479929,0
ENSDARG00000006242,6.364117,6.600081,6.534225,12.551193,1.553575,11.350938,2.190426,5.833026,14.089537,6.443764,21.371408,12.717024,17.2017,19.175516,21.38443,53.562485,108.452469,130.578903,167.651382,209.655304,198.507828,171.234863,154.449127,149.865723,187.818436,167.664551,175.692001,152.146439,163.590836,147.12793,111.111954,93.48307,62.451748,110.191452,40.305984,35.699913,24.498762,20.006086,12.959327,7.254349,2.034446,1.994712,5.071883,0.545596,1.943964,1.930133,1.387846,0,3.479387,4.289
ENSDARG00000006251,0,0,2.178075,0,1.553575,2.837734,1.64282,0,3.522384,5.72779,5.828566,0,9.275434,6.462624,28.511087,45.843971,54.325089,34.776283,86.465729,97.021729,87.072868,93.659523,95.546646,94.381889,71.887894,81.59996,71.522888,81.715523,87.91497,87.207962,85.75795,62.470631,63.538399,68.760857,53.240501,33.779819,26.935171,16.039539,20.363874,10.768914,4.667017,3.129062,6.448035,1.091193,1.742872,3.223939,1.850461,0,1.967669,1.735782
ENSDARG00000006257,0,0,0,1.045933,3.107149,0,0,1.944342,0,0,0,0,0.792627,2.059828,3.696624,4.895171,6.122154,4.194873,14.385149,13.824715,17.066568,9.968177,7.673202,14.117054,8.754612,14.014967,7.756989,11.622225,7.362598,12.642573,4.654879,11.266864,3.594268,4.672001,4.088912,2.27432,0.84263,2.234008,1.183349,2.134875,0.598124,0.65919,0.386597,0.714057,1.430038,0,1.304979,0,0,0.842663
ENSDARG00000006260,22.910822,40.333828,55.540916,52.296638,32.625069,25.53961,49.284595,57.358093,63.402916,78.757118,153.485565,89.019165,128.742996,144.000412,151.554901,303.070343,575.246948,784.1922,1106.785034,1390.607422,1365.221191,1204.616455,1065.196655,1001.654907,1173.985229,1003.290833,991.811096,713.114685,853.539062,1023.865295,630.72699,546.511902,435.322723,489.326385,340.266876,246.824966,149.066406,69.306328,39.474949,29.691545,20.210276,16.467142,33.045219,14.947376,11.172252,12.111352,11.862264,6.118399,9.766416,11.257355
ENSDARG00000006272,0,0,2.178075,0,0,0,0,0,0,0,0,0,0,0.514957,0.967845,1.625632,2.141594,1.158296,4.265051,5.753957,7.836773,2.484056,5.758392,4.16614,4.185203,6.493001,6.112265,0.30817,3.343742,3.683811,4.78227,3.287693,2.563525,3.325578,1.338801,1.862344,0,0.910939,0.368453,0,0,0,0,0,0,0,0,0,0,0.867891
ENSDARG00000006275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848312,1.393399,1.649869,4.535544,4.535574,5.222661,4.131432,3.693168,4.318457,6.458527,4.138902,6.785832,5.079881,4.035025,3.017482,5.260254,4.6302,4.355474,3.230783,2.276212,2.117052,0,0.449104,0,0.814896,0,0,0,0,0,0,0,0,0,0,0
ENSDARG00000006283,0,0.733342,0,0,0,0,0.547607,0.972171,0.880596,0.715974,0,0,2.37788,4.119657,23.933998,8.146436,13.942226,22.330013,37.833748,45.28693,39.87711,40.178818,30.501278,36.285076,41.75095,35.080494,32.346973,35.28458,38.098686,37.704811,29.822283,18.879225,10.830451,14.546444,11.52338,5.289692,5.111355,2.096631,1.473812,0,0.942023,1.994712,0,0.714057,1.027853,0,3.345314,1.22368,1.967669,0.842663
ENSDARG00000006290,0,1.466685,4.35615,2.091866,1.553575,0,2.190426,0.972171,0.880596,7.159738,19.428553,0,7.133639,6.179484,6.864522,9.594655,21.823225,23.571241,29.394646,48.527672,42.437733,33.113552,44.020126,39.926533,44.764446,42.79874,45.367016,40.208061,35.645535,31.233803,23.061619,27.048223,20.40896,45.497189,17.952229,12.706292,12.762009,9.612894,2.593163,3.031367,0.598124,2.671045,0.773193,2.14217,1.430038,0,3.428181,0.765395,0.983835,0
ENSDARG00000006299,0,4.400054,1.089038,0,0,0,4.380853,4.860855,2.641788,5.011817,3.88571,25.434048,11.889398,12.996032,9.857664,12.112674,35.203693,44.619354,79.591545,84.368843,105.294914,103.854416,61.530052,73.431198,89.602905,74.092552,93.651535,100.982735,99.642998,98.320961,79.157272,44.884117,22.907663,15.790818,19.561373,15.079378,6.47041,6.289894,3.719509,6.488532,2.258308,2.653901,0.773193,2.350846,4.089021,3.839111,6.583621,3.671039,1.943692,2.603673
ENSDARG00000006300,1.272823,0,0,0,0,0,1.095213,0,0,1.431948,3.88571,0,1.585253,3.231312,1.232208,2.108372,5.306579,10.288383,4.201347,6.797176,9.982979,6.259033,8.815447,8.032194,9.559057,8.709379,5.63171,3.698034,5.599872,3.770039,5.694185,3.455738,6.331275,5.046268,5.905736,3.536259,3.100059,1.821877,0.736906,0.332261,0,0,0,0,0,0,0,0,0,0
ENSDARG00000006314,0,0.733342,0,2.091866,1.553575,0,1.095213,0,0,2.863895,0,0,1.585253,3.746269,3.08052,4.091491,8.901361,5.948121,12.343868,12.986957,14.524158,17.069256,21.729,11.148206,15.608774,9.392374,15.158029,12.950349,13.247999,18.050323,8.677306,7.537168,5.971594,12.416887,5.858103,2.16879,2.134363,0.455469,1.551802,0,0.359081,0,0,0,0,0,0.65249,0,0,0
ENSDARG00000006316,3.81847,11.733478,13.068451,13.597126,7.767873,14.188673,5.476066,14.582566,14.970133,20.047266,38.857105,76.302139,23.306629,31.392916,34.05825,39.772018,91.164772,154.637711,148.271088,196.525314,180.029694,145.189667,138.22435,156.951813,151.399811,162.853302,162.71167,233.051346,115.016998,141.902054,162.11084,113.195557,86.466316,51.737637,66.764206,57.79744,44.697044,32.166382,27.499475,10.151161,9.915946,7.152772,3.479369,9.908764,6.457561,5.09061,4.080671,6.727859,2.399644,1.735782
ENSDARG00000006331,0,0,0,0,0,0,0,0,0,0,0,0,0,2.059828,0,0,3.194315,0.719984,1.119739,3.642618,4.645802,3.075424,3.053002,4.992127,0.857624,1.888935,3.10749,1.232678,1.993516,2.591173,2.522966,4.118896,2.927661,3.508828,1.20363,0.309827,1.033353,0.910939,0,0,0,0,0,0,0.715019,0,0,0,0,0
ENSDARG00000006332,0,2.200027,0,3.137798,0,0,1.095213,0.972171,0.880596,4.295843,1.942855,0,4.755759,3.089742,5.280573,7.128797,14.692083,20.01342,28.248972,24.36101,28.844843,24.291817,23.780525,24.175234,18.684217,18.033369,24.003555,22.568546,28.507006,22.346304,21.101038,13.5022,9.921086,10.742555,17.003912,5.992245,7.301128,2.414724,1.105359,1.990691,1.555329,1.13435,0.386597,1.091193,0,1.293806,1.57772,1.681965,0.479929,0
ENSDARG00000006345,0,0,0,1.045933,0,0,0,0,0,3.579869,1.942855,0,0.792627,0.514957,0.616104,2.340605,5.018879,4.883252,15.758655,10.557738,9.531968,11.620799,10.080901,9.711111,5.185215,10.706903,4.344513,7.116719,9.016169,7.246467,3.143079,6.354188,5.720575,3.553191,2.324731,2.996122,0.584249,0.455469,0.736906,0,0.718161,0,0,0,0,0,0,0.458285,0,0
ENSDARG00000006353,1.272823,0.733342,3.267113,3.137798,1.553575,0,1.64282,1.944342,1.761192,0.715974,3.88571,0,5.03403,7.724356,2.464416,6.306843,15.598915,22.445942,29.996256,34.414783,38.754486,31.533033,28.58601,30.350027,31.505716,37.814152,25.861269,26.158455,36.440987,30.234051,21.919144,20.040033,14.126054,18.08235,12.296796,7.442613,4.987954,0.455469,1.551802,0.950015,1.077242,1.318379,0,0,0,1.930133,0,0.91657,0,0
ENSDARG00000006370,0,0,0,2.091866,0,0,0,0,0,0,0,0,0,0,0,2.108372,1.689811,0.563345,4.199131,2.046659,3.011314,6.119165,3.622774,3.863003,3.281278,4.58155,2.14638,3.903456,6.039742,1.064637,4.083642,2.898537,3.044584,1.163173,1.121102,1.13716,1.426879,0,0.814896,0,0,0,0,1.259653,0.715019,0,0,0,0,0
ENSDARG00000006385,0,0,2.178075,0,0,0,2.738033,1.944342,0.880596,0.715974,1.942855,0,1.585253,5.14957,4.928832,2.108372,6.948865,13.053146,12.884983,11.889445,17.839514,17.712952,16.958578,13.508997,12.548779,14.198447,16.404644,14.137994,14.757991,12.920375,10.945998,10.862197,9.860071,6.336786,10.367558,3.619158,8.358305,0.455469,2.657161,0.520338,0.359081,0,0.386597,0,0.715019,0,0,0.458285,0,0.867891
ENSDARG00000006389,0,0.733342,1.089038,0,0,0,0,0,0,0,5.828566,0,0,1.029914,2.200053,3.394792,7.444381,1.596608,12.592523,18.121073,18.620249,15.905391,13.226993,7.767172,14.999895,7.394851,10.659838,11.404121,8.594762,11.334233,8.134691,7.369035,9.562057,6.635837,6.901686,1.13716,2.650956,0.910939,1.629791,0.520338,0,0,0,0,0,1.272652,0,0.765395,0.479929,0.842663
ENSDARG00000006392,0,5.133396,0,1.045933,1.553575,0,0,0.972171,0,0.715974,0,12.717024,2.656151,2.574785,5.367952,5.717124,13.15901,14.017552,25.088808,23.794434,21.287828,16.826296,21.081888,26.416897,19.384054,19.515217,23.429382,12.642179,18.331553,20.1735,13.820989,7.6057,13.719378,11.317387,9.884352,3.101652,2.134363,0.910939,1.480808,1.18486,3.559412,2.435586,2.535942,0,0.513927,0.636326,0,0.91657,2.423621,2.603673
ENSDARG00000006394,0,0,0,0,0,0,0.547607,0,0,0,0,0,0,0.514957,0,1.286419,3.652919,0.438312,4.328755,1.664099,4.113688,4.173724,2.181488,4.539464,1.619208,2.485857,5.983257,1.672416,1.948008,1.057429,1.988747,0.305111,1.398685,0.613423,0.77825,0.619654,0.25838,0,0.375449,0,0,0,0,0,0,0,0,0,0.959858,0
ENSDARG00000006395,1.272823,1.466685,2.178075,3.137798,4.660724,0,2.738033,2.916513,0.880596,2.147922,1.942855,0,5.312302,1.544871,4.928832,5.717124,21.96859,46.46806,34.939617,37.371853,44.15984,42.211433,52.870636,41.691631,34.392471,51.552448,35.38443,32.350666,26.935869,32.240494,26.479733,28.751068,20.569794,7.621531,17.444147,13.26906,6.943505,3.600416,1.105359,2.511029,0.359081,1.79354,1.932983,1.97371,0.715019,0,1.115105,0.91657,0.983835,0.867891
ENSDARG00000006397,0,0,1.089038,0,0,0,0.547607,1.944342,0,0.715974,1.942855,0,0.792627,0,1.848312,4.323724,2.00305,1.158296,8.115783,8.05934,7.985759,3.864718,5.761094,7.939555,11.10625,4.777051,9.73175,5.525459,2.971974,5.06091,2.801919,8.489925,1.403141,4.185923,4.451803,1.239308,0,0.455469,1.551802,0,0,0.65919,0,0,0,0,0,1.22368,0.479929,0.867891
ENSDARG00000006399,10.182588,16.866873,19.602676,23.010521,1.553575,5.675469,19.713839,25.276447,22.014902,30.786875,50.514236,76.302139,54.15173,56.516098,70.408386,93.817245,229.605835,291.538635,427.623901,477.309631,521.555969,392.92276,415.74118,377.423889,386.113312,340.935333,449.594788,388.888123,363.948425,385.785583,356.879486,247.932648,185.970673,186.730713,163.902328,132.532608,85.622749,49.939087,38.772514,22.661409,21.161942,24.672926,11.47379,9.908764,10.859417,14.78358,14.662096,9.482327,13.965891,15.622037
ENSDARG00000006408,7.63694,9.53345,13.068451,10.459328,7.767873,11.350938,8.214099,6.805197,8.805961,12.887528,11.657131,76.302139,19.065224,16.388376,33.796116,41.556793,109.190712,117.818039,139.487823,189.767136,173.939133,171.455688,192.432465,151.2798,176.976273,185.284714,143.455017,127.499702,130.982391,145.730881,109.648567,107.588921,85.449669,89.937149,62.109562,48.927956,36.454716,26.977541,13.037316,9.479885,8.586539,7.816206,9.540808,7.012322,5.943635,7.678222,4.080671,3.363929,5.879031,0.842663
