GeneID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ENSDARG00000001940,0.835691,0,2.190363,0.800764,2.464957,2.77569,8.006146,5.39462,5.775364,23.986395,25.199305,17.994156,28.429186,23.612398,45.105415,25.777708,32.604271,35.46843,27.913414,40.660606,29.617239,32.964123,34.31871,41.288322,39.12196,45.351288,42.314842,49.756081,83.597679,33.553616,36.262001,40.931812,36.374577,35.860825,30.267757,42.344147,37.202473,37.092285,40.261799,39.237282,23.206015,24.436319,16.57135,10.369266,10.085702,0.499524,0,0.919008,0
ENSDARG00000001968,0,0,0,0,0.616239,0,0,0,1.444138,4.959963,4.657852,3.813315,5.701187,6.331008,5.586663,5.869956,5.095958,9.838114,6.421307,4.976243,4.230366,8.266869,5.39733,6.291688,6.003925,6.609427,15.217546,14.362379,4.679081,3.074083,8.0496,6.645422,9.942202,4.55014,5.38528,2.565567,6.62288,6.363922,10.256377,4.185398,5.483868,3.728987,6.214256,1.152141,0,0,0,0.919008,0
ENSDARG00000002006,0,0,0,1.601527,0,0,0,0,3.023836,15.611155,5.090732,5.451868,5.555427,5.415596,7.570693,8.008471,16.493294,9.207208,7.960785,7.000619,5.172278,5.616155,6.683407,8.785565,8.768581,6.805481,16.533365,21.260149,4.381413,8.493801,5.91153,7.322223,10.233148,6.104715,9.678111,12.845923,9.660249,7.549775,8.3345,7.154545,10.500608,6.89776,6.214256,1.152141,0,0,0,0,0
ENSDARG00000002013,0,0,0,0.800764,0,0,0,0.289741,0.206305,0.528587,2.442105,0.804314,0.506294,3.415514,1.646881,4.192196,1.04454,1.655816,2.000958,4.435602,1.610356,3.22725,3.310584,0.786665,2.334166,4.852636,3.377887,2.279638,1.914221,1.52816,2.916959,4.404515,3.352338,2.02529,1.167637,3.208871,1.84354,3.854452,0.773357,1.265462,0.401706,0.840322,1.035709,0,0,0,0,0,0
ENSDARG00000002016,0,1.933264,2.190363,4.003818,0.616239,0,2.287471,1.348655,9.280184,9.919926,26.124573,13.168274,17.904409,12.619701,14.774455,28.18895,22.127785,25.680607,22.712135,22.051889,20.06319,33.426983,15.93262,42.664906,24.559017,27.494862,25.503479,30.042051,45.797436,31.29425,24.316275,22.371044,21.926476,22.63522,14.888459,39.546089,27.58778,39.706757,22.164446,18.727896,11.771149,8.091729,2.071419,4.608562,0,2.997146,0,0,0
ENSDARG00000002021,0,0,1.095181,0.800764,0,0,0,0.579482,2.406106,6.260892,2.954329,3.485359,3.689815,2.957808,6.503238,5.989135,2.896159,4.387466,4.291296,6.170464,4.01807,7.376144,8.219812,7.538627,5.497128,11.11445,9.06369,13.736683,6.475639,6.311646,6.687294,4.065487,4.870087,5.700689,5.54043,6.995422,5.649631,4.204926,6.867029,3.95199,3.615356,0.913862,3.107128,0,0,0,0,0.919008,0
ENSDARG00000002031,0,0,3.285544,1.601527,1.848718,0,0,2.407569,5.294381,13.294127,15.863764,11.17184,19.915781,22.735422,19.306461,17.990423,20.058731,20.587795,23.18965,18.273449,19.433151,23.720806,24.48135,26.944654,24.621378,35.422127,25.619133,18.174955,40.267433,17.893894,24.888878,36.57259,23.397205,22.634325,21.888134,21.055698,22.506287,27.167892,16.736729,15.680946,21.673786,15.136569,6.214256,5.760703,0,0,0,0,0
ENSDARG00000002071,0,0,0,0,0,0,0,0.384586,1.031527,0,1.437492,0.834239,1.997569,0,0.600676,1.306497,0,0,0.722206,0.147772,0.356849,0.619129,0,0.589591,1.619634,0,0.328955,0.376645,0.893284,1.431698,0.906121,0.96243,3.059008,1.622211,0.920108,3.853192,0.883679,4.163479,0.173849,1.265462,0,4.450333,0,0,0,0,0,0,0
ENSDARG00000002077,0,1.933264,0,0,0,0,1.143735,0.289741,0.618916,1.30093,1.211134,1.072418,1.012587,1.623128,4.254259,1.555155,1.62217,4.577668,1.729571,1.508967,1.203857,0.852592,1.630245,1.967478,3.426575,6.534751,1.853421,16.923563,1.361249,1.805865,1.360743,1.366806,0.971973,1.190288,2.651845,2.087357,1.303451,1.989128,1.082075,4.468017,0.401706,1.193969,0,1.152141,0,0,0,0,0
ENSDARG00000002082,4.178456,0,0,2.402291,2.464957,1.387845,6.862411,10.409858,24.749529,44.842342,64.618355,67.447548,71.672844,60.933044,67.269981,81.398079,65.607361,85.559387,73.241676,76.118874,71.988686,90.628647,72.539131,81.256165,84.860397,121.134964,79.331528,77.010048,54.445004,72.267303,84.942726,88.009323,74.972458,74.964226,72.174995,101.990273,83.989098,87.895638,87.022629,78.538071,56.249241,42.240936,34.17841,11.521406,0,2.497621,5.120634,0.919008,0
ENSDARG00000002127,0,0,0,0,0.616239,1.387845,0,0.384586,0.825222,4.431376,3.387209,2.144836,2.691031,0.707716,6.050598,6.102651,6.994688,8.76228,5.440374,8.358242,4.124218,6.259708,2.6001,14.291565,5.719702,3.070218,3.498194,2.669463,1.361249,2.349034,4.027924,3.391945,5.980382,5.653844,3.64727,6.559429,4.863521,5.821246,4.69008,8.137388,3.344493,2.520967,2.071419,1.152141,0,0,0,0,0
ENSDARG00000002128,3.342764,1.933264,0,1.601527,2.464957,0,3.431206,1.543551,9.073878,14.879889,20.295258,19.067801,23.151478,13.285103,27.523092,33.507629,32.099876,39.058826,26.833818,21.41996,19.991053,33.191959,33.820606,39.322475,27.12966,32.605976,42.91309,24.932407,18.641588,26.595623,26.738365,30.680853,23.415947,29.005848,27.415054,29.899355,25.58379,26.580124,30.850492,19.385233,11.911167,11.894257,9.321384,5.760703,0,0.499524,2.560317,0,0
ENSDARG00000002167,0,0,0,1.601527,0,0,0,0.769173,2.544038,3.659033,3.407045,6.018003,1.518881,0.750031,3.315012,5.119347,9.937478,6.023989,2.7898,4.28783,8.282448,5.126599,4.039562,4.719989,2.102738,5.372881,7.576225,3.812577,3.27547,6.135924,2.535263,3.241526,3.747874,3.963996,3.284989,3.092626,7.605488,4.242615,4.752677,4.764932,2.942787,1.547616,1.035709,0,0,0,0,0,0
ENSDARG00000002168,0,1.933264,1.095181,0.800764,3.697435,2.77569,5.718676,3.471688,12.443138,23.457808,37.143799,51.211647,45.321007,43.732407,54.065941,57.260361,41.542225,65.401451,56.704876,61.972317,52.350368,52.257641,51.610058,56.056797,66.724586,70.554657,66.650703,72.195587,50.371532,50.713058,62.477379,48.36409,64.864342,53.76289,57.628071,46.780338,80.930168,64.424034,61.259827,52.096714,38.461674,28.38921,19.678478,9.217125,10.085702,3.996194,1.280159,0,0
ENSDARG00000002172,0,0,0,0,0,1.387845,0,5.673951,26.266785,11.993197,17.380602,22.34613,38.978535,24.193171,13.519308,26.463097,18.894981,22.701191,22.97757,21.668631,13.858768,26.810192,25.175076,29.784822,27.714197,46.019623,26.995979,18.65988,19.331919,19.576691,32.82518,15.426039,26.257936,25.069748,24.796371,26.026598,23.813738,31.069378,32.147961,28.491167,16.927908,15.357188,6.214256,12.673547,0,0,0,0,0
ENSDARG00000002184,0,0,2.190363,2.402291,2.464957,0,5.718676,1.448705,4.330041,10.407436,6.321702,12.512362,15.63989,14.742849,12.983805,20.22752,15.520374,16.12347,13.874189,14.988767,21.082191,13.589429,15.203641,20.714201,19.197655,16.169899,28.030313,19.095379,26.327875,10.863359,15.534404,21.081537,15.631637,13.333874,12.23595,17.137142,13.251062,19.077806,18.342329,12.591109,5.01674,7.825674,7.249966,3.456422,0,0,0,0,0
ENSDARG00000002190,0.835691,0,1.095181,2.402291,2.464957,1.387845,3.431206,7.222707,14.025208,16.953159,25.711529,31.788416,30.853268,32.69352,42.434368,34.924217,37.379131,64.737961,45.08007,43.304874,42.615818,43.852581,39.900475,36.882332,40.43676,70.277168,69.061302,53.496166,34.157742,38.321541,37.615055,36.866325,36.618504,35.285576,43.633667,51.502728,41.995171,48.439713,55.53574,38.911774,32.576099,27.57699,21.749897,9.217125,0,1.998097,5.120634,0.919008,0
ENSDARG00000002197,0,0,0,0.800764,0.616239,2.77569,0,0.579482,2.68197,1.30093,4.61818,7.478227,5.475645,5.830987,10.872988,7.696787,9.471524,12.918855,6.145699,8.956483,10.857203,10.010185,10.262813,6.878017,9.872746,26.53787,23.632431,21.738482,7.784536,10.057487,9.34835,19.830219,10.666495,14.129189,11.648513,10.928224,13.700276,12.324327,13.625371,10.965226,5.54929,4.023146,5.178547,4.608562,0,0,0,0,0
ENSDARG00000002215,0,1.933264,2.190363,1.601527,2.464957,1.387845,3.431206,2.987051,15.19348,16.953159,28.546841,34.647789,33.74527,20.323828,44.804363,49.532654,42.86237,56.239155,51.045357,60.143936,39.735199,43.275654,42.263351,53.613064,53.989765,53.887932,59.014618,64.435799,47.011055,52.9347,44.550568,45.616524,56.749897,52.456226,45.218155,68.321899,50.448353,61.077793,63.644474,57.844486,37.527416,34.667267,15.535641,6.912844,0,0.999049,0,0,0
ENSDARG00000002216,0,0,0,0,0,0,0,0,0,0,0,0.834239,0.253147,0.750031,7.741401,4.279245,1.582593,3.643217,2.059154,4.058373,0.9644,1.770405,0.197131,1.442382,0.089317,5.519887,0.797008,0.753289,0,1.250455,0.454622,2.76403,0.395536,0.911639,0,0,0,0,0,0.296915,0,0.560215,0,0,0,0,0,0,0
ENSDARG00000002217,0,0,0,0,0,1.387845,0,0.869223,0.825222,0,2.934493,4.97551,2.691031,2.457788,9.406688,4.122296,4.327978,3.401459,6.613398,5.363084,3.645304,4.706724,2.840976,3.732988,2.460004,5.125572,10.796804,3.812577,1.233596,5.39707,6.496508,2.025139,1.834589,3.292215,3.214983,7.486862,4.15768,6.242482,4.965507,5.217452,2.139375,2.034292,0,0,0,0,0,0,0
ENSDARG00000002220,0.835691,0,0,1.601527,0.616239,2.77569,0,0.384586,3.162954,5.244794,5.888823,10.069496,8.846334,6.831028,11.023868,6.259601,12.433865,18.198278,9.630161,14.97202,13.560875,16.854181,16.764889,16.525831,12.137843,26.043251,18.233347,23.25824,11.495032,10.092377,11.242766,12.076461,9.952425,7.948783,16.087629,13.659901,14.914157,15.270389,14.992547,12.294194,8.632095,5.483172,6.214256,0,0,0,0,0,0
ENSDARG00000002226,0,0,0,0,0,0,0,0,0,0,0,0.268105,0,0,0,0,0.656783,0.795805,0,0.147772,0,0,1.68979,0,0,0,2.752526,0,4.90173,0.894051,1.233511,5.412572,0.395536,0.239858,0.540765,0,0.336896,0,0.173849,0,2.606503,0,0,0,0,0,0,0,0
ENSDARG00000002240,0.835691,0,3.285544,6.406108,4.313674,2.77569,2.287471,3.661378,15.191109,28.41777,31.215303,40.189434,41.39185,35.778271,115.731422,60.630814,49.403599,75.447884,50.901157,60.622074,47.288311,59.807358,70.127792,110.66729,73.651711,76.784081,63.615913,73.623085,67.458626,58.459164,60.601707,78.234604,69.576675,60.883778,56.951275,52.574116,60.151249,78.60585,63.665386,47.573162,43.469242,31.08864,43.499794,25.347094,0,2.997146,0,0,0
ENSDARG00000002264,0,0,0,1.601527,0,0,0,0,0.412611,2.601859,3.879597,4.617629,3.370689,4.500185,3.298028,3.472484,4.367555,3.846387,2.049603,4.435602,4.876322,4.880923,4.493369,5.834349,3.958137,2.822909,2.979383,4.169452,11.122065,4.938122,3.573301,2.329236,4.219721,3.59971,6.073959,1.958899,5.402305,4.280304,5.263406,1.859291,2.606503,0.913862,0,0,0,0,0,0,0
ENSDARG00000002267,2.507073,0,3.285544,4.003818,4.929914,5.55138,5.718676,2.702515,12.853376,41.183311,34.189468,41.589806,47.544121,33.362797,44.917091,51.438656,43.258617,64.252663,58.77705,53.621395,54.202396,60.867886,65.056236,61.924004,53.74131,49.259323,61.080173,95.027756,37.803211,44.994473,56.910545,46.817368,59.617462,45.422871,60.87748,53.416584,54.584557,58.999214,61.413319,41.768204,34.042908,20.854412,18.642769,3.456422,10.085702,1.498573,0,0,0
ENSDARG00000002271,5.014147,5.799791,6.571088,12.812217,8.011109,5.55138,10.293617,10.804854,36.57375,54.274757,92.867653,122.356483,109.459366,110.404053,156.082855,141.13768,126.050964,141.638611,143.113022,157.883453,146.393188,123.970375,120.742157,117.466141,174.266541,215.457092,185.652466,258.711212,90.66729,117.561356,135.659286,140.491623,165.352386,143.827896,119.54409,125.811462,163.762909,168.97113,150.821014,126.203331,110.564552,92.703346,75.606789,41.477062,0,4.495718,2.560317,2.757025,0
ENSDARG00000002285,0,0,1.095181,0,0.616239,2.77569,1.143735,0,1.649257,8.090409,4.145627,5.749898,5.461843,6.538703,5.709183,9.672506,7.30329,11.906912,10.369248,10.600047,11.286469,9.454782,5.156454,9.496319,12.674105,7.922854,15.731122,6.44909,14.312527,14.388743,14.016996,11.907575,13.909477,8.707149,8.755412,12.820743,7.672311,9.748824,9.285554,6.044689,6.959849,5.92441,2.071419,4.608562,0,0,0,0,0
ENSDARG00000002303,0,0,3.285544,2.402291,1.232478,2.77569,2.287471,0.674327,7.219502,7.033235,13.421659,15.074931,14.73469,14.619783,14.462822,20.016632,13.673717,16.416151,23.76952,22.655043,18.174973,24.79974,21.433649,22.360508,26.862253,35.004391,27.167625,16.763475,11.017077,21.53167,25.736008,19.957993,18.331913,24.092316,24.362457,22.076986,20.411335,19.076412,20.764702,17.136929,16.582449,11.70174,5.178547,2.304281,0,0.499524,0,0,0
ENSDARG00000002304,0,0,0,2.402291,1.848718,0,1.143735,0.289741,1.374578,4.716208,5.110568,7.686481,6.887139,7.16179,7.707434,11.081011,7.481147,10.888644,10.807405,5.365531,6.961199,8.524757,8.726408,6.745438,10.218256,13.29794,6.120725,7.248509,17.257391,3.281372,8.9061,6.105836,13.649191,7.469068,5.68207,10.758567,5.953086,6.145627,10.822732,9.105935,8.893784,4.082634,2.071419,0,0,0,0,0,0
ENSDARG00000002305,0,0,0,1.601527,0,0,0,0,1.649257,2.886691,3.91927,4.379449,1.917788,6.331008,2.848233,6.148505,3.651645,8.888592,5.504524,2.926636,2.31281,7.010444,4.067508,9.169928,5.378528,8.741663,8.414303,11.981508,5.062038,7.392461,2.467022,7.238407,7.595569,6.239988,3.532518,6.403757,5.233857,5.907362,4.997516,2.983443,4.27875,1.193969,0,2.304281,0,0,0,0,0
ENSDARG00000002332,0,0,0,3.203054,0.616239,0,1.143735,2.028187,10.861068,20.165758,21.093349,27.824247,34.862209,23.497086,39.994141,51.433884,40.90852,37.12994,39.209843,43.844215,40.657402,41.507439,34.039886,49.367699,30.389175,51.195503,55.831821,61.720203,86.202232,30.455688,38.651409,53.404545,43.150799,40.199055,49.927341,54.475563,37.681103,56.156441,46.844616,20.742792,23.607719,25.40967,12.428513,4.608562,10.085702,0.499524,0,0,0
ENSDARG00000002336,0,0,0,0,0,0,0,0,3.094581,3.902789,10.340153,5.660121,5.64901,1.250051,10.024347,6.091142,11.124781,7.089589,8.903113,6.71826,6.777961,4.390739,7.797604,4.130398,4.846966,2.225782,4.624156,10.946218,10.781752,3.541314,3.768774,3.422363,5.694203,3.589762,6.288326,2.861908,3.458502,3.671595,4.017018,4.171102,1.672247,3.655448,1.035709,0,0,0.499524,0,0,0
ENSDARG00000002339,0,0,0,0,0,0,0,0,0.618916,0,1.211134,2.681046,2.358102,1.915453,1.500267,2.324147,4.826932,2.126363,3.283931,3.278652,1.822652,3.943146,3.732791,1.772035,4.152863,1.756791,5.212515,1.902993,2.33954,5.174779,2.991447,4.254096,3.502579,2.101927,2.789932,5.013116,4.477188,5.065003,2.098988,6.185998,2.811943,0.633755,4.142838,0,0,0,0,0,0
ENSDARG00000002344,6.685529,3.866527,8.761451,16.816034,8.627349,9.714915,27.449646,13.992005,44.684475,79.479927,152.157242,163.852829,131.076492,127.004868,124.160851,190.046402,155.303223,240.50296,238.473724,262.499451,211.885941,224.526123,214.071182,154.971436,228.073273,276.005035,233.027542,214.317001,100.728455,189.002548,236.528809,158.173706,263.298889,200.656342,202.166977,195.57991,226.082809,219.761276,164.544983,173.832031,153.304977,101.197441,66.2854,34.564217,0,4.495718,0,0,1.001852
ENSDARG00000002347,0,0,0,0.800764,1.232478,0,4.574941,0.769173,0.755662,4.716208,8.271419,16.356829,10.95129,6.080998,13.908912,17.930822,23.696924,15.710488,11.07395,13.036495,10.11167,14.061144,14.115104,8.651356,10.764656,5.151199,15.013351,15.734776,6.933614,10.147229,15.582583,13.061872,9.40188,12.429393,10.98848,9.755071,18.446203,16.27199,20.254532,12.945207,12.574561,13.088226,10.357094,2.304281,0,0,0,0,0
ENSDARG00000002353,1.671382,0,0,0,0,0,1.143735,0.289741,0.961968,0.528587,3.407045,5.243614,4.196109,2.580854,8.942753,1.499002,2.069052,3.827093,2.824673,4.344305,3.383358,4.000614,1.467408,6.230128,1.660492,3.564836,4.207443,4.592226,9.463148,5.092758,3.441383,1.316666,4.724614,5.778273,2.703826,2.461534,2.895666,3.640886,2.454941,3.810681,2.877365,4.023146,0,3.456422,0,0,0,0,0
ENSDARG00000002355,0,0,0,0,0,0,0,0.289741,0.549357,1.30093,0,0.804314,1.012587,2.207778,2.737008,1.306497,1.064089,0.840718,0.962941,1.590663,0.250701,1.175701,0.832269,1.57333,3.069309,8.368423,0.986864,0.383235,5.11439,1.811387,2.535263,4.180976,0,2.082979,0.788294,0.837385,0.419773,1.887658,1.52438,0.890744,0.868834,0.280107,0,0,0,0.499524,0,0,0
ENSDARG00000002365,0,0,0,0,1.232478,0,0,0,5.362754,0,4.904046,6.822316,11.575739,5.873302,7.832798,10.097707,11.073667,8.207917,12.663184,13.860631,9.569686,11.833899,9.393555,13.570049,11.699042,8.860836,9.618918,20.608547,41.628399,15.445078,15.65551,12.53549,14.669199,13.179705,12.722808,16.4834,11.395526,15.981961,17.557457,12.76101,7.894105,10.553208,9.321384,2.304281,0,0.499524,0,0,0
ENSDARG00000002369,4.178456,5.799791,7.66627,24.022905,16.638458,12.490605,27.449646,25.065781,61.257278,213.234619,197.949356,291.865753,214.699402,249.440094,363.302521,272.278656,354.775085,296.305634,309.723114,338.968292,309.870209,283.593018,347.557648,299.294067,368.321136,360.274719,467.86499,359.363983,308.013367,266.027557,337.386322,410.123352,327.970428,297.926758,384.039825,403.007782,351.466766,382.828888,395.529755,293.069672,221.483734,145.304977,132.570801,46.085625,40.342808,3.996194,0,0.919008,2.003703
ENSDARG00000002377,0,0,0,0,1.848718,1.387845,5.718676,0.289741,2.061868,14.838812,8.291255,13.972588,11.92247,9.70033,10.273734,9.658759,13.011972,10.48863,14.785999,13.451015,16.368517,14.518195,18.116308,12.313325,16.393394,28.420591,28.557646,40.60458,7.273926,15.960076,9.613625,13.309312,17.538458,14.649539,10.032491,22.444567,11.899479,21.093885,16.337948,8.512105,12.369122,7.237356,4.142838,0,0,0.499524,0,0,0
ENSDARG00000002396,0,0,0,0,0,0,0,0.579482,0.618916,0.528587,0.738582,3.038927,2.611249,2.665483,3.784636,3.620345,2.896159,3.604629,3.85847,4.114837,1.917556,4.726059,3.870377,2.553807,2.748564,1.014864,2.251925,2.299408,1.020937,1.171756,2.341352,4.773961,2.087035,4.147061,5.125205,5.74545,1.471899,2.50947,3.859814,0.671632,4.951318,1.193969,0,1.152141,0,0,0,0,0
ENSDARG00000002400,5.014147,0,4.380725,6.406108,4.313674,2.77569,6.862411,5.974102,18.971792,42.566391,60.993114,51.897484,51.247738,53.182728,72.516731,66.286667,60.14463,83.820702,77.192467,69.307076,73.576553,71.147873,79.910728,71.329491,83.731468,83.509537,90.569855,85.925682,61.559189,53.134632,82.784599,54.287086,71.517235,67.757805,68.789726,82.647751,76.753883,85.809341,76.734802,68.223854,67.273224,42.034367,23.821316,12.673547,10.085702,1.498573,1.280159,0.919008,0
ENSDARG00000002401,0,1.933264,0,5.605345,1.232478,0,2.287471,5.199724,14.370631,27.401672,43.771202,42.422821,44.204067,40.40152,37.585831,41.666428,33.419842,55.175041,49.589043,42.448147,45.238087,43.18404,44.587055,43.142143,48.602882,38.590443,55.664825,53.273476,52.380749,45.535931,39.918919,42.128143,37.465443,50.003593,39.1674,45.626289,52.05526,52.499779,45.250641,25.0695,25.690847,14.296247,21.749897,5.760703,10.085702,0,0,0,0
ENSDARG00000002402,0,0,0,0,0,0,1.143735,0.674327,1.718816,6.260892,4.864374,11.380094,11.457583,6.581018,7.555132,6.334136,11.468478,4.38114,9.244869,7.27094,9.947125,5.8973,9.436893,8.388155,8.72446,20.003119,15.064109,10.812034,10.176428,4.990775,7.027058,9.324382,6.52139,8.283228,7.242558,8.660014,10.256436,7.036413,8.138316,7.076743,8.361234,4.303254,2.071419,1.152141,10.085702,0,0,0,0
ENSDARG00000002403,0,0,0,0.800764,0,2.77569,1.143735,4.330501,4.743838,22.115803,28.11396,21.091709,17.824627,25.450975,69.15551,36.682175,23.71438,39.11375,36.296322,50.009792,33.580986,34.539825,42.501125,43.668537,38.754585,47.77533,49.668079,37.266582,22.309439,27.654793,42.044861,49.028606,31.862869,28.063574,26.846437,39.512737,40.574211,44.637444,46.591221,46.385502,27.830221,21.72612,19.678478,9.217125,0,0.499524,1.280159,0,0
ENSDARG00000002412,0,0,0,0,0.616239,8.32707,3.431206,22.885496,47.515053,60.412422,58.995567,72.068855,59.106056,67.633255,109.168137,83.359253,91.468216,76.896866,84.123451,82.867233,91.537613,63.426056,78.624657,121.036957,91.034462,145.118317,116.928864,117.46022,71.915619,73.869835,108.318642,88.615173,81.150421,77.427917,85.309517,83.566521,78.128311,90.906761,88.962547,72.753731,92.113586,55.280441,52.821178,19.58639,0,0,0,0,0
ENSDARG00000002445,0,0,0,0,0,0,0,0,0.618916,6.504648,4.431494,4.409375,3.783399,3.415514,4.852091,0.888171,1.04454,3.024962,3.542658,1.56544,1.427397,2.319854,0.788524,1.182444,1.230002,1.756791,2.112826,1.889813,0,0.969989,1.560902,0.354236,1.439053,0.78721,1.793545,1.752606,0.794108,0.588739,3.244943,3.718582,0.803412,3.462931,5.178547,1.152141,0,0,0,0,0
ENSDARG00000002463,0,0,0,0,1.848718,0,1.143735,1.25381,2.544038,3.415278,7.286643,7.716406,6.568014,2.78855,5.115617,3.223826,5.871472,4.622898,5.027274,7.364695,8.544394,5.670959,6.655461,5.180263,7.7785,5.372881,12.658747,6.105395,3.232825,6.694095,9.992196,6.090627,8.503837,12.103898,12.58744,8.777016,15.642745,19.546076,15.772876,24.680487,21.59919,18.130159,12.428513,0,0,0,0,0,0
ENSDARG00000002467,0,3.866527,0,4.804581,2.464957,0,0,1.738446,2.336546,15.367399,13.036612,16.683559,11.256614,12.950463,19.586971,11.217362,27.187216,20.801514,23.951572,28.963648,23.988573,26.384665,26.273064,28.334286,40.682816,48.519604,26.457794,39.353642,19.737825,27.63043,27.627302,43.972111,18.110128,20.726357,27.768341,28.268869,29.538103,31.562656,27.162685,15.63806,10.976911,5.6162,3.107128,1.152141,0,0.499524,0,0,0
